function,function,time_us
,time_us
Tempo por Loop, 35976.00000000
Tempo por Loop, 36920.00000000
Tempo por Loop, 37728.00000000
Tempo por Loop, 37850.00000000
Tempo por Loop, 40198.00000000
Tempo por Loop, 36313.00000000
Tempo por Loop, 38498.00000000
Tempo por Loop, 38609.00000000
Tempo por Loop, 38046.00000000
Tempo por Loop, 35583.00000000
Tempo por Loop, 38267.00000000
Tempo por Loop, 38206.00000000
Tempo por Loop, 41296.00000000
Tempo por Loop, 41017.00000000
Tempo por Loop, 36014.00000000
Tempo por Loop, 37280.00000000
Tempo por Loop, 38108.00000000
Tempo por Loop, 37173.00000000
Tempo por Loop, 36171.00000000
Tempo por Loop, 39226.00000000
Tempo por Loop, 37285.00000000
Tempo por Loop, 36059.00000000
Tempo por Loop, 38398.00000000
Tempo por Loop, 39790.00000000
Tempo por Loop, 37104.00000000
Tempo por Loop, 35707.00000000
Tempo por Loop, 80527.00000000
Tempo por Loop, 58736.00000000
Tempo por Loop, 66846.00000000
Tempo por Loop, 57606.00000000
Tempo por Loop, 41152.00000000
Tempo por Loop, 43832.00000000
Tempo por Loop, 39428.00000000
Tempo por Loop, 50430.00000000
Tempo por Loop, 56470.00000000
Tempo por Loop, 44188.00000000
Tempo por Loop, 39797.00000000
Tempo por Loop, 42884.00000000
Tempo por Loop, 43225.00000000
Tempo por Loop, 39897.00000000
Tempo por Loop, 50674.00000000
Tempo por Loop, 39817.00000000
Tempo por Loop, 40801.00000000
Tempo por Loop, 41561.00000000
Tempo por Loop, 40732.00000000
Tempo por Loop, 41689.00000000
Tempo por Loop, 39159.00000000
Tempo por Loop, 42790.00000000
Tempo por Loop, 39859.00000000
Tempo por Loop, 42419.00000000
Tempo por Loop, 39344.00000000
Tempo por Loop, 40798.00000000
Tempo por Loop, 43802.00000000
Tempo por Loop, 42311.00000000
Tempo por Loop, 41149.00000000
Tempo por Loop, 40317.00000000
Tempo por Loop, 38775.00000000
Tempo por Loop, 35957.00000000
Tempo por Loop, 38073.00000000
Tempo por Loop, 38649.00000000
Tempo por Loop, 35766.00000000
Tempo por Loop, 37566.00000000
Tempo por Loop, 37814.00000000
Tempo por Loop, 36908.00000000
Tempo por Loop, 38063.00000000
Tempo por Loop, 39455.00000000
Tempo por Loop, 36928.00000000
Tempo por Loop, 39131.00000000
Tempo por Loop, 38029.00000000
Tempo por Loop, 36905.00000000
Tempo por Loop, 38718.00000000
Tempo por Loop, 35936.00000000
Tempo por Loop, 37325.00000000
Tempo por Loop, 38723.00000000
Tempo por Loop, 36342.00000000
Tempo por Loop, 36098.00000000
Tempo por Loop, 37375.00000000
Tempo por Loop, 39071.00000000
Tempo por Loop, 36152.00000000
Tempo por Loop, 40207.00000000
Tempo por Loop, 36429.00000000
Tempo por Loop, 37120.00000000
Tempo por Loop, 36178.00000000
Tempo por Loop, 38821.00000000
Tempo por Loop, 39138.00000000
Tempo por Loop, 38725.00000000
Tempo por Loop, 37441.00000000
Tempo por Loop, 36399.00000000
Tempo por Loop, 39175.00000000
Tempo por Loop, 35935.00000000
Tempo por Loop, 37027.00000000
Tempo por Loop, 36860.00000000
Tempo por Loop, 37885.00000000
Tempo por Loop, 36624.00000000
Tempo por Loop, 38711.00000000
Tempo por Loop, 43437.00000000
Tempo por Loop, 36247.00000000
Tempo por Loop, 39989.00000000
Tempo por Loop, 36583.00000000
Tempo por Loop, 38444.00000000
Tempo por Loop, 38160.00000000
Tempo por Loop, 38552.00000000
Tempo por Loop, 36868.00000000
Tempo por Loop, 38339.00000000
Tempo por Loop, 37134.00000000
Tempo por Loop, 37307.00000000
Tempo por Loop, 39515.00000000
Tempo por Loop, 37796.00000000
Tempo por Loop, 41645.00000000
Tempo por Loop, 40534.00000000
Tempo por Loop, 36578.00000000
Tempo por Loop, 36895.00000000
Tempo por Loop, 38758.00000000
Tempo por Loop, 42121.00000000
Tempo por Loop, 37886.00000000
Tempo por Loop, 40288.00000000
Tempo por Loop, 36066.00000000
Tempo por Loop, 46843.00000000
Tempo por Loop, 43901.00000000
Tempo por Loop, 40365.00000000
Tempo por Loop, 42544.00000000
Tempo por Loop, 39939.00000000
Tempo por Loop, 42726.00000000
Tempo por Loop, 40526.00000000
Tempo por Loop, 43503.00000000
Tempo por Loop, 42111.00000000
Tempo por Loop, 39791.00000000
Tempo por Loop, 44706.00000000
Tempo por Loop, 40168.00000000
Tempo por Loop, 40547.00000000
Tempo por Loop, 44016.00000000
Tempo por Loop, 40884.00000000
Tempo por Loop, 42625.00000000
Tempo por Loop, 43232.00000000
Tempo por Loop, 41513.00000000
Tempo por Loop, 39781.00000000
Tempo por Loop, 43773.00000000
Tempo por Loop, 39482.00000000
Tempo por Loop, 41354.00000000
Tempo por Loop, 44168.00000000
Tempo por Loop, 40067.00000000
Tempo por Loop, 40784.00000000
Tempo por Loop, 42500.00000000
Tempo por Loop, 41456.00000000
Tempo por Loop, 39312.00000000
Tempo por Loop, 43242.00000000
Tempo por Loop, 43477.00000000
Tempo por Loop, 39727.00000000
Tempo por Loop, 41520.00000000
Tempo por Loop, 41825.00000000
Tempo por Loop, 47034.00000000
Tempo por Loop, 42180.00000000
Tempo por Loop, 42136.00000000
Tempo por Loop, 40984.00000000
Tempo por Loop, 42064.00000000
Tempo por Loop, 41328.00000000
Tempo por Loop, 42255.00000000
Tempo por Loop, 43337.00000000
Tempo por Loop, 39652.00000000
Tempo por Loop, 42402.00000000
Tempo por Loop, 41159.00000000
Tempo por Loop, 44129.00000000
Tempo por Loop, 40840.00000000
Tempo por Loop, 42904.00000000
Tempo por Loop, 41910.00000000
Tempo por Loop, 40346.00000000
Tempo por Loop, 40926.00000000
Tempo por Loop, 44489.00000000
Tempo por Loop, 40600.00000000
Tempo por Loop, 42408.00000000
Tempo por Loop, 71613.00000000
Tempo por Loop, 44819.00000000
Tempo por Loop, 47940.00000000
Tempo por Loop, 46741.00000000
Tempo por Loop, 40669.00000000
Tempo por Loop, 40828.00000000
Tempo por Loop, 36236.00000000
Tempo por Loop, 39128.00000000
Tempo por Loop, 40234.00000000
Tempo por Loop, 36422.00000000
Tempo por Loop, 37515.00000000
Tempo por Loop, 38766.00000000
Tempo por Loop, 37536.00000000
Tempo por Loop, 35825.00000000
Tempo por Loop, 40047.00000000
Tempo por Loop, 36960.00000000
Tempo por Loop, 35713.00000000
Tempo por Loop, 39576.00000000
Tempo por Loop, 36585.00000000
Tempo por Loop, 36774.00000000
Tempo por Loop, 37908.00000000
Tempo por Loop, 38262.00000000
Tempo por Loop, 36247.00000000
Tempo por Loop, 39911.00000000
Tempo por Loop, 40432.00000000
Tempo por Loop, 36225.00000000
Tempo por Loop, 40124.00000000
Tempo por Loop, 37510.00000000
Tempo por Loop, 36863.00000000
Tempo por Loop, 36011.00000000
Tempo por Loop, 40677.00000000
Tempo por Loop, 36245.00000000
Tempo por Loop, 38948.00000000
Tempo por Loop, 38182.00000000
Tempo por Loop, 36231.00000000
Tempo por Loop, 46712.00000000
Tempo por Loop, 36512.00000000
Tempo por Loop, 592134.00000000
Tempo por Loop, 44146.00000000
Tempo por Loop, 44076.00000000
Tempo por Loop, 40732.00000000
Tempo por Loop, 43710.00000000
Tempo por Loop, 46174.00000000
Tempo por Loop, 42122.00000000
Tempo por Loop, 42782.00000000
Tempo por Loop, 40458.00000000
Tempo por Loop, 41247.00000000
Tempo por Loop, 42770.00000000
Tempo por Loop, 41686.00000000
Tempo por Loop, 41065.00000000
Tempo por Loop, 38098.00000000
Tempo por Loop, 37072.00000000
Tempo por Loop, 36374.00000000
Tempo por Loop, 39018.00000000
Tempo por Loop, 37875.00000000
Tempo por Loop, 37426.00000000
Tempo por Loop, 40388.00000000
Tempo por Loop, 36296.00000000
Tempo por Loop, 37030.00000000
Tempo por Loop, 38271.00000000
Tempo por Loop, 37121.00000000
Tempo por Loop, 36035.00000000
Tempo por Loop, 39621.00000000
Tempo por Loop, 37630.00000000
Tempo por Loop, 36562.00000000
Tempo por Loop, 38706.00000000
Tempo por Loop, 38094.00000000
Tempo por Loop, 37178.00000000
Tempo por Loop, 38664.00000000
Tempo por Loop, 38894.00000000
Tempo por Loop, 37179.00000000
Tempo por Loop, 40797.00000000
Tempo por Loop, 42500.00000000
Tempo por Loop, 41537.00000000
Tempo por Loop, 37561.00000000
Tempo por Loop, 38169.00000000
Tempo por Loop, 37404.00000000
Tempo por Loop, 38982.00000000
Tempo por Loop, 36139.00000000
Tempo por Loop, 36195.00000000
Tempo por Loop, 39026.00000000
Tempo por Loop, 39013.00000000
Tempo por Loop, 36698.00000000
Tempo por Loop, 39630.00000000
Tempo por Loop, 37664.00000000
Tempo por Loop, 37572.00000000
Tempo por Loop, 38756.00000000
Tempo por Loop, 37624.00000000
Tempo por Loop, 37082.00000000
Tempo por Loop, 37834.00000000
Tempo por Loop, 44798.00000000
Tempo por Loop, 36483.00000000
Tempo por Loop, 39315.00000000
Tempo por Loop, 36437.00000000
Tempo por Loop, 37148.00000000
Tempo por Loop, 39478.00000000
Tempo por Loop, 36433.00000000
Tempo por Loop, 38258.00000000
Tempo por Loop, 37758.00000000
Tempo por Loop, 37450.00000000
Tempo por Loop, 37606.00000000
Tempo por Loop, 40038.00000000
Tempo por Loop, 37232.00000000
Tempo por Loop, 36417.00000000
Tempo por Loop, 37826.00000000
Tempo por Loop, 38018.00000000
Tempo por Loop, 37464.00000000
Tempo por Loop, 36731.00000000
Tempo por Loop, 46388.00000000
Tempo por Loop, 37575.00000000
Tempo por Loop, 38886.00000000
Tempo por Loop, 37508.00000000
Tempo por Loop, 36084.00000000
Tempo por Loop, 39815.00000000
Tempo por Loop, 36457.00000000
Tempo por Loop, 37774.00000000
Tempo por Loop, 40498.00000000
Tempo por Loop, 37302.00000000
Tempo por Loop, 36105.00000000
Tempo por Loop, 44732.00000000
Tempo por Loop, 50045.00000000
Tempo por Loop, 40136.00000000
Tempo por Loop, 43044.00000000
Tempo por Loop, 40661.00000000
Tempo por Loop, 40512.00000000
Tempo por Loop, 41918.00000000
Tempo por Loop, 41681.00000000
Tempo por Loop, 41456.00000000
Tempo por Loop, 41958.00000000
Tempo por Loop, 61773.00000000
Tempo por Loop, 51622.00000000
Tempo por Loop, 45211.00000000
Tempo por Loop, 36397.00000000
Tempo por Loop, 37691.00000000
Tempo por Loop, 38253.00000000
Tempo por Loop, 37747.00000000
Tempo por Loop, 37170.00000000
Tempo por Loop, 38101.00000000
Tempo por Loop, 37059.00000000
Tempo por Loop, 36789.00000000
Tempo por Loop, 36911.00000000
Tempo por Loop, 39460.00000000
Tempo por Loop, 41112.00000000
Tempo por Loop, 39878.00000000
Tempo por Loop, 36152.00000000
Tempo por Loop, 44248.00000000
Tempo por Loop, 38323.00000000
Tempo por Loop, 39232.00000000
Tempo por Loop, 36282.00000000
Tempo por Loop, 40973.00000000
Tempo por Loop, 37317.00000000
Tempo por Loop, 37796.00000000
Tempo por Loop, 40428.00000000
Tempo por Loop, 36413.00000000
Tempo por Loop, 36996.00000000
Tempo por Loop, 38931.00000000
Tempo por Loop, 37468.00000000
Tempo por Loop, 37571.00000000
Tempo por Loop, 38938.00000000
Tempo por Loop, 36277.00000000
Tempo por Loop, 37681.00000000
Tempo por Loop, 40013.00000000
Tempo por Loop, 37422.00000000
Tempo por Loop, 37413.00000000
Tempo por Loop, 37261.00000000
Tempo por Loop, 38866.00000000
Tempo por Loop, 36488.00000000
Tempo por Loop, 40497.00000000
Tempo por Loop, 38768.00000000
Tempo por Loop, 36179.00000000
Tempo por Loop, 39649.00000000
Tempo por Loop, 39029.00000000
Tempo por Loop, 36120.00000000
Tempo por Loop, 38129.00000000
Tempo por Loop, 37837.00000000
Tempo por Loop, 37278.00000000
Tempo por Loop, 36006.00000000
Tempo por Loop, 40877.00000000
Tempo por Loop, 37405.00000000
Tempo por Loop, 38906.00000000
Tempo por Loop, 36264.00000000
Tempo por Loop, 37611.00000000
Tempo por Loop, 38969.00000000
Tempo por Loop, 36197.00000000
Tempo por Loop, 37972.00000000
Tempo por Loop, 38241.00000000
Tempo por Loop, 37229.00000000
Tempo por Loop, 36816.00000000
Tempo por Loop, 38855.00000000
Tempo por Loop, 37809.00000000
Tempo por Loop, 37001.00000000
Tempo por Loop, 39131.00000000
Tempo por Loop, 35926.00000000
Tempo por Loop, 39275.00000000
Tempo por Loop, 37863.00000000
Tempo por Loop, 37325.00000000
Tempo por Loop, 36786.00000000
Tempo por Loop, 40428.00000000
Tempo por Loop, 37202.00000000
Tempo por Loop, 35910.00000000
Tempo por Loop, 46009.00000000
Tempo por Loop, 36862.00000000
Tempo por Loop, 37545.00000000
Tempo por Loop, 38420.00000000
Tempo por Loop, 37744.00000000
Tempo por Loop, 36054.00000000
Tempo por Loop, 39988.00000000
Tempo por Loop, 37715.00000000
Tempo por Loop, 36083.00000000
Tempo por Loop, 39617.00000000
Tempo por Loop, 43474.00000000
Tempo por Loop, 39936.00000000
Tempo por Loop, 41884.00000000
Tempo por Loop, 42000.00000000
Tempo por Loop, 298463.00000000
Tempo por Loop, 42762.00000000
Tempo por Loop, 41181.00000000
Tempo por Loop, 40907.00000000
Tempo por Loop, 42710.00000000
Tempo por Loop, 40427.00000000
Tempo por Loop, 41756.00000000
Tempo por Loop, 43402.00000000
Tempo por Loop, 40627.00000000
Tempo por Loop, 57815.00000000
Tempo por Loop, 42030.00000000
Tempo por Loop, 60156.00000000
Tempo por Loop, 40719.00000000
Tempo por Loop, 43418.00000000
Tempo por Loop, 55172.00000000
Tempo por Loop, 42171.00000000
Tempo por Loop, 46042.00000000
Tempo por Loop, 42102.00000000
Tempo por Loop, 43491.00000000
Tempo por Loop, 41681.00000000
Tempo por Loop, 45879.00000000
Tempo por Loop, 43568.00000000
Tempo por Loop, 41914.00000000
Tempo por Loop, 45756.00000000
Tempo por Loop, 42031.00000000
Tempo por Loop, 42955.00000000
Tempo por Loop, 45621.00000000
Tempo por Loop, 43663.00000000
Tempo por Loop, 43076.00000000
Tempo por Loop, 47951.00000000
Tempo por Loop, 43090.00000000
Tempo por Loop, 44007.00000000
Tempo por Loop, 43482.00000000
Tempo por Loop, 43790.00000000
Tempo por Loop, 43989.00000000
Tempo por Loop, 43151.00000000
Tempo por Loop, 43302.00000000
Tempo por Loop, 42108.00000000
Tempo por Loop, 44187.00000000
Tempo por Loop, 43749.00000000
Tempo por Loop, 54802.00000000
Tempo por Loop, 45243.00000000
Tempo por Loop, 44452.00000000
Tempo por Loop, 42753.00000000
Tempo por Loop, 45650.00000000
Tempo por Loop, 43533.00000000
Tempo por Loop, 42879.00000000
Tempo por Loop, 45705.00000000
Tempo por Loop, 67642.00000000
Tempo por Loop, 44336.00000000
Tempo por Loop, 43458.00000000
Tempo por Loop, 42161.00000000
Tempo por Loop, 43838.00000000
Tempo por Loop, 43533.00000000
Tempo por Loop, 42670.00000000
Tempo por Loop, 44811.00000000
Tempo por Loop, 43731.00000000
Tempo por Loop, 44317.00000000
Tempo por Loop, 43323.00000000
Tempo por Loop, 44337.00000000
Tempo por Loop, 43733.00000000
Tempo por Loop, 46077.00000000
Tempo por Loop, 45108.00000000
Tempo por Loop, 42224.00000000
Tempo por Loop, 41869.00000000
Tempo por Loop, 52312.00000000
Tempo por Loop, 43074.00000000
Tempo por Loop, 41665.00000000
Tempo por Loop, 44832.00000000
Tempo por Loop, 43663.00000000
Tempo por Loop, 42499.00000000
Tempo por Loop, 43690.00000000
Tempo por Loop, 44209.00000000
Tempo por Loop, 43265.00000000
Tempo por Loop, 43206.00000000
Tempo por Loop, 43866.00000000
Tempo por Loop, 43639.00000000
Tempo por Loop, 43812.00000000
Tempo por Loop, 47486.00000000
Tempo por Loop, 45009.00000000
Tempo por Loop, 43669.00000000
Tempo por Loop, 42885.00000000
Tempo por Loop, 46863.00000000
Tempo por Loop, 42651.00000000
Tempo por Loop, 39341.00000000
Tempo por Loop, 40357.00000000
Tempo por Loop, 38875.00000000
Tempo por Loop, 39045.00000000
Tempo por Loop, 41520.00000000
Tempo por Loop, 38929.00000000
Tempo por Loop, 37867.00000000
Tempo por Loop, 40991.00000000
Tempo por Loop, 39684.00000000
Tempo por Loop, 37762.00000000
Tempo por Loop, 40558.00000000
Tempo por Loop, 46655.00000000
Tempo por Loop, 39571.00000000
Tempo por Loop, 38291.00000000
Tempo por Loop, 40945.00000000
Tempo por Loop, 40693.00000000
Tempo por Loop, 37888.00000000
Tempo por Loop, 41050.00000000
Tempo por Loop, 38797.00000000
Tempo por Loop, 42869.00000000
Tempo por Loop, 39396.00000000
Tempo por Loop, 38543.00000000
Tempo por Loop, 40385.00000000
Tempo por Loop, 38811.00000000
Tempo por Loop, 38642.00000000
Tempo por Loop, 38288.00000000
Tempo por Loop, 40950.00000000
Tempo por Loop, 39099.00000000
Tempo por Loop, 40631.00000000
Tempo por Loop, 39057.00000000
Tempo por Loop, 37689.00000000
Tempo por Loop, 39722.00000000
Tempo por Loop, 39666.00000000
Tempo por Loop, 42662.00000000
Tempo por Loop, 40575.00000000
Tempo por Loop, 41048.00000000
Tempo por Loop, 38795.00000000
Tempo por Loop, 40099.00000000
Tempo por Loop, 39823.00000000
Tempo por Loop, 38975.00000000
Tempo por Loop, 39272.00000000
Tempo por Loop, 40304.00000000
Tempo por Loop, 39566.00000000
Tempo por Loop, 39497.00000000
Tempo por Loop, 44500.00000000
Tempo por Loop, 37919.00000000
Tempo por Loop, 38948.00000000
Tempo por Loop, 40451.00000000
Tempo por Loop, 38771.00000000
Tempo por Loop, 39450.00000000
Tempo por Loop, 41286.00000000
Tempo por Loop, 37847.00000000
Tempo por Loop, 40645.00000000
Tempo por Loop, 40553.00000000
Tempo por Loop, 37513.00000000
Tempo por Loop, 38608.00000000
Tempo por Loop, 42427.00000000
Tempo por Loop, 37421.00000000
Tempo por Loop, 38162.00000000
Tempo por Loop, 41280.00000000
Tempo por Loop, 39635.00000000
Tempo por Loop, 37978.00000000
Tempo por Loop, 40730.00000000
Tempo por Loop, 40106.00000000
Tempo por Loop, 39472.00000000
Tempo por Loop, 46076.00000000
Tempo por Loop, 40560.00000000
Tempo por Loop, 39054.00000000
Tempo por Loop, 39912.00000000
Tempo por Loop, 40428.00000000
Tempo por Loop, 40679.00000000
Tempo por Loop, 41892.00000000
Tempo por Loop, 43610.00000000
Tempo por Loop, 43896.00000000
Tempo por Loop, 42679.00000000
Tempo por Loop, 42812.00000000
Tempo por Loop, 44344.00000000
Tempo por Loop, 42900.00000000
Tempo por Loop, 41512.00000000
Tempo por Loop, 46834.00000000
Tempo por Loop, 42981.00000000
Tempo por Loop, 42735.00000000
Tempo por Loop, 44021.00000000
Tempo por Loop, 43540.00000000
Tempo por Loop, 42885.00000000
Tempo por Loop, 50846.00000000
Tempo por Loop, 45262.00000000
Tempo por Loop, 41954.00000000
Tempo por Loop, 44754.00000000
Tempo por Loop, 44725.00000000
Tempo por Loop, 40736.00000000
Tempo por Loop, 40350.00000000
Tempo por Loop, 44446.00000000
Tempo por Loop, 41567.00000000
Tempo por Loop, 48947.00000000
Tempo por Loop, 68240.00000000
Tempo por Loop, 42492.00000000
Tempo por Loop, 42465.00000000
Tempo por Loop, 42997.00000000
Tempo por Loop, 41095.00000000
Tempo por Loop, 43449.00000000
Tempo por Loop, 41422.00000000
Tempo por Loop, 41628.00000000
Tempo por Loop, 40650.00000000
Tempo por Loop, 38096.00000000
Tempo por Loop, 36141.00000000
Tempo por Loop, 37311.00000000
Tempo por Loop, 39532.00000000
Tempo por Loop, 37037.00000000
Tempo por Loop, 41208.00000000
Tempo por Loop, 36625.00000000
Tempo por Loop, 39030.00000000
Tempo por Loop, 38256.00000000
Tempo por Loop, 39833.00000000
Tempo por Loop, 38303.00000000
Tempo por Loop, 37871.00000000
Tempo por Loop, 37239.00000000
Tempo por Loop, 37916.00000000
Tempo por Loop, 39022.00000000
Tempo por Loop, 36541.00000000
Tempo por Loop, 45464.00000000
Tempo por Loop, 42629.00000000
Tempo por Loop, 40349.00000000
Tempo por Loop, 41357.00000000
Tempo por Loop, 39562.00000000
Tempo por Loop, 39403.00000000
Tempo por Loop, 36732.00000000
Tempo por Loop, 40246.00000000
Tempo por Loop, 40123.00000000
Tempo por Loop, 36132.00000000
Tempo por Loop, 37223.00000000
Tempo por Loop, 39393.00000000
Tempo por Loop, 37476.00000000
Tempo por Loop, 39118.00000000
Tempo por Loop, 37206.00000000
Tempo por Loop, 37184.00000000
Tempo por Loop, 39188.00000000
Tempo por Loop, 36354.00000000
Tempo por Loop, 37656.00000000
Tempo por Loop, 39594.00000000
Tempo por Loop, 37359.00000000
Tempo por Loop, 37493.00000000
Tempo por Loop, 38208.00000000
Tempo por Loop, 38911.00000000
Tempo por Loop, 42179.00000000
Tempo por Loop, 40064.00000000
Tempo por Loop, 38642.00000000
Tempo por Loop, 36072.00000000
Tempo por Loop, 39058.00000000
Tempo por Loop, 37101.00000000
Tempo por Loop, 37184.00000000
Tempo por Loop, 38403.00000000
Tempo por Loop, 43541.00000000
Tempo por Loop, 36272.00000000
Tempo por Loop, 37317.00000000
Tempo por Loop, 39270.00000000
Tempo por Loop, 36967.00000000
Tempo por Loop, 40103.00000000
Tempo por Loop, 36321.00000000
Tempo por Loop, 39151.00000000
Tempo por Loop, 36271.00000000
Tempo por Loop, 39529.00000000
Tempo por Loop, 38720.00000000
Tempo por Loop, 35814.00000000
Tempo por Loop, 38530.00000000
Tempo por Loop, 37885.00000000
Tempo por Loop, 39426.00000000
Tempo por Loop, 36496.00000000
Tempo por Loop, 38126.00000000
Tempo por Loop, 36866.00000000
Tempo por Loop, 38444.00000000
Tempo por Loop, 36554.00000000
Tempo por Loop, 38343.00000000
Tempo por Loop, 39016.00000000
Tempo por Loop, 36616.00000000
Tempo por Loop, 48695.00000000
Tempo por Loop, 37486.00000000
Tempo por Loop, 36220.00000000
Tempo por Loop, 51360.00000000
Tempo por Loop, 41667.00000000
Tempo por Loop, 41302.00000000
Tempo por Loop, 45399.00000000
Tempo por Loop, 37328.00000000
Tempo por Loop, 37282.00000000
Tempo por Loop, 38544.00000000
Tempo por Loop, 36286.00000000
Tempo por Loop, 36685.00000000
Tempo por Loop, 39039.00000000
Tempo por Loop, 36707.00000000
Tempo por Loop, 37501.00000000
Tempo por Loop, 38457.00000000
Tempo por Loop, 39679.00000000
Tempo por Loop, 36020.00000000
Tempo por Loop, 39352.00000000
Tempo por Loop, 38304.00000000
Tempo por Loop, 36032.00000000
Tempo por Loop, 39537.00000000
Tempo por Loop, 36881.00000000
Tempo por Loop, 38155.00000000
Tempo por Loop, 36404.00000000
Tempo por Loop, 41519.00000000
Tempo por Loop, 37142.00000000
Tempo por Loop, 38022.00000000
Tempo por Loop, 37049.00000000
Tempo por Loop, 36668.00000000
Tempo por Loop, 39393.00000000
Tempo por Loop, 37181.00000000
Tempo por Loop, 38157.00000000
Tempo por Loop, 38886.00000000
Tempo por Loop, 36186.00000000
Tempo por Loop, 37485.00000000
Tempo por Loop, 37940.00000000
Tempo por Loop, 37237.00000000
Tempo por Loop, 36790.00000000
Tempo por Loop, 39209.00000000
Tempo por Loop, 36759.00000000
Tempo por Loop, 36666.00000000
Tempo por Loop, 37845.00000000
Tempo por Loop, 37611.00000000
Tempo por Loop, 37268.00000000
Tempo por Loop, 39427.00000000
Tempo por Loop, 38529.00000000
Tempo por Loop, 37623.00000000
Tempo por Loop, 37076.00000000
Tempo por Loop, 38069.00000000
Tempo por Loop, 38026.00000000
Tempo por Loop, 39695.00000000
Tempo por Loop, 35786.00000000
Tempo por Loop, 36822.00000000
Tempo por Loop, 39041.00000000
Tempo por Loop, 43762.00000000
Tempo por Loop, 35876.00000000
Tempo por Loop, 37889.00000000
Tempo por Loop, 39730.00000000
Tempo por Loop, 36263.00000000
Tempo por Loop, 44861.00000000
Tempo por Loop, 41105.00000000
Tempo por Loop, 43448.00000000
Tempo por Loop, 39367.00000000
Tempo por Loop, 46969.00000000
Tempo por Loop, 65608.00000000
Tempo por Loop, 43901.00000000
Tempo por Loop, 41679.00000000
Tempo por Loop, 39666.00000000
Tempo por Loop, 40230.00000000
Tempo por Loop, 49263.00000000
Tempo por Loop, 40061.00000000
Tempo por Loop, 40701.00000000
Tempo por Loop, 42370.00000000
Tempo por Loop, 40809.00000000
Tempo por Loop, 39337.00000000
Tempo por Loop, 42249.00000000
Tempo por Loop, 42933.00000000
Tempo por Loop, 42805.00000000
Tempo por Loop, 40514.00000000
Tempo por Loop, 41260.00000000
Tempo por Loop, 42755.00000000
Tempo por Loop, 39851.00000000
Tempo por Loop, 41150.00000000
Tempo por Loop, 41793.00000000
Tempo por Loop, 41397.00000000
Tempo por Loop, 41382.00000000
Tempo por Loop, 41679.00000000
Tempo por Loop, 40504.00000000
Tempo por Loop, 40366.00000000
Tempo por Loop, 43078.00000000
Tempo por Loop, 39681.00000000
Tempo por Loop, 41092.00000000
Tempo por Loop, 42663.00000000
Tempo por Loop, 42695.00000000
Tempo por Loop, 40323.00000000
Tempo por Loop, 176757.00000000
Tempo por Loop, 41908.00000000
Tempo por Loop, 40176.00000000
Tempo por Loop, 41420.00000000
Tempo por Loop, 44915.00000000
Tempo por Loop, 39424.00000000
Tempo por Loop, 42671.00000000
Tempo por Loop, 41558.00000000
Tempo por Loop, 40469.00000000
Tempo por Loop, 41351.00000000
Tempo por Loop, 40794.00000000
Tempo por Loop, 39905.00000000
Tempo por Loop, 45246.00000000
Tempo por Loop, 39994.00000000
Tempo por Loop, 49624.00000000
Tempo por Loop, 43423.00000000
Tempo por Loop, 41109.00000000
Tempo por Loop, 40927.00000000
Tempo por Loop, 40500.00000000
Tempo por Loop, 43170.00000000
Tempo por Loop, 39758.00000000
Tempo por Loop, 40818.00000000
Tempo por Loop, 43143.00000000
Tempo por Loop, 40154.00000000
Tempo por Loop, 43621.00000000
Tempo por Loop, 39640.00000000
Tempo por Loop, 41044.00000000
Tempo por Loop, 41772.00000000
Tempo por Loop, 42511.00000000
Tempo por Loop, 40993.00000000
Tempo por Loop, 42819.00000000
Tempo por Loop, 40795.00000000
Tempo por Loop, 40992.00000000
Tempo por Loop, 42855.00000000
Tempo por Loop, 39992.00000000
Tempo por Loop, 40806.00000000
Tempo por Loop, 41916.00000000
Tempo por Loop, 41030.00000000
Tempo por Loop, 41979.00000000
Tempo por Loop, 40406.00000000
Tempo por Loop, 43100.00000000
Tempo por Loop, 39865.00000000
Tempo por Loop, 43674.00000000
Tempo por Loop, 41431.00000000
Tempo por Loop, 41531.00000000
Tempo por Loop, 45445.00000000
Tempo por Loop, 39672.00000000
Tempo por Loop, 39366.00000000
Tempo por Loop, 43436.00000000
Tempo por Loop, 40927.00000000
Tempo por Loop, 40089.00000000
Tempo por Loop, 48908.00000000
Tempo por Loop, 42320.00000000
Tempo por Loop, 39760.00000000
Tempo por Loop, 41732.00000000
Tempo por Loop, 41803.00000000
Tempo por Loop, 40740.00000000
Tempo por Loop, 41722.00000000
Tempo por Loop, 41764.00000000
Tempo por Loop, 41047.00000000
Tempo por Loop, 42918.00000000
Tempo por Loop, 40488.00000000
Tempo por Loop, 40457.00000000
Tempo por Loop, 42802.00000000
Tempo por Loop, 40482.00000000
Tempo por Loop, 40888.00000000
Tempo por Loop, 41778.00000000
Tempo por Loop, 41168.00000000
Tempo por Loop, 39450.00000000
Tempo por Loop, 50651.00000000
Tempo por Loop, 41519.00000000
Tempo por Loop, 40511.00000000
Tempo por Loop, 43339.00000000
Tempo por Loop, 44407.00000000
Tempo por Loop, 46555.00000000
Tempo por Loop, 47449.00000000
Tempo por Loop, 41175.00000000
Tempo por Loop, 41580.00000000
Tempo por Loop, 42002.00000000
Tempo por Loop, 40821.00000000
Tempo por Loop, 40799.00000000
Tempo por Loop, 43259.00000000
Tempo por Loop, 40544.00000000
