11227,1
0.16
0.344
0.352
0.368
0.376
0.388
0.4
0.416
0.424
0.436
0.448
0.46
0.472
0.484
0.496
0.512
0.523999
0.536
0.547999
0.555999
0.568
0.579999
0.595999
0.608
0.619999
0.632
0.643999
0.651999
0.664
0.68
0.691999
0.704
0.716
0.724
0.736
0.752
0.76
0.776
0.784
0.8
0.808
0.82
0.832
0.844
0.856
0.872
0.88
0.896
0.904
0.916
0.932
0.94
0.952
0.964
0.976
0.988
1
1.012
1.024
1.04
1.052
1.064
1.072
1.088
1.1
1.112
1.12
1.136
1.148
1.16
1.172
1.184
1.196
1.208
1.22
1.232
1.244
1.256
1.268
1.28
1.292
1.304
1.312
1.324
1.336
1.348
1.36
1.372
1.388
1.396
1.408
1.42
1.432
1.444
1.46
1.472
1.48
1.496
1.504
1.52
1.532
1.544
1.556
1.564
1.576
1.592
1.6
1.612
1.624
1.64
1.652
1.66
1.672
1.688
1.7
1.708
1.724
1.732
1.744
1.756
1.768
1.784
1.792
1.804
1.816
1.828
1.84
1.852
1.864
1.876
1.888
1.904
1.912
1.924
1.936
1.948
1.96
1.972
1.984
1.996
2.008
2.024
2.032
2.044
2.06
2.068
2.08
2.096
2.104
2.116
2.128
2.14
2.152
2.164
2.18
2.188
2.2
2.212
2.224
2.236
2.248
2.26
2.272
2.284
2.3
2.308
2.32
2.332
2.344
2.356
2.368
2.38
2.396
2.404
2.416
2.432
2.44
2.456
2.464
2.476
2.488
2.5
2.512
2.524
2.54
2.548
2.56
2.572
2.584
2.6
2.608
2.62
2.632
2.644
2.656
2.668
2.684
2.696
2.704
2.72
2.732
2.74
2.752
2.764
2.776
2.788
2.804
2.812
2.824
2.836
2.848
2.86
2.872
2.884
2.896
2.908
2.924
2.932
2.944
2.956
2.968
2.984
2.996
3.008
3.016
3.028
3.04
3.052
3.064
3.076
3.092
3.104
3.116
3.128
3.14
3.148
3.16
3.172
3.184
3.196
3.208
3.224
3.236
3.244
3.256
3.272
3.284
3.292
3.304
3.32
3.328
3.344
3.352
3.368
3.38
3.392
3.4
3.416
3.428
3.436
3.448
3.46
3.472
3.484
3.5
3.512
3.52
3.532
3.544
3.56
3.572
3.584
3.596
3.604
3.616
3.632
3.64
3.652
3.664
3.68
3.692
3.7
3.712
3.724
3.736
3.748
3.76
3.776
3.784
3.796
3.808
3.824
3.836
3.844
3.856
3.868
3.88
3.896
3.908
3.92
3.928
3.944
3.952
3.964
3.976
3.988
4
4.016
4.024
4.036
4.048
4.06
4.076
4.084
4.1
4.108
4.124
4.132
4.144
4.156
4.168
4.184
4.192
4.204
4.216
4.228
4.24
4.252
4.264
4.276
4.288
4.3
4.312
4.324
4.336
4.352
4.364
4.376
4.388
4.4
4.408
4.424
4.432
4.448
4.46
4.468
4.48
4.496
4.504
4.52
4.527999
4.54
4.552
4.564
4.575999
4.588
4.6
4.612
4.623999
4.636
4.648
4.66
4.676
4.687999
4.696
4.708
4.719999
4.732
4.744
4.756
4.767999
4.78
4.792
4.808
4.815999
4.828
4.84
4.852
4.863999
4.879999
4.892
4.9
4.912
4.924
4.936
4.948
4.964
4.972
4.984
4.996
5.008
5.024
5.032
5.044
5.056
5.072
5.084
5.092
5.108
5.12
5.132
5.14
5.156
5.164
5.18
5.192
5.2
5.212
5.224
5.236
5.252
5.26
5.276
5.284
5.296
5.308
5.32
5.336
5.344
5.36
5.372
5.38
5.392
5.408
5.416
5.428
5.44
5.452
5.468
5.476
5.492
5.504
5.516
5.524
5.536
5.548
5.564
5.576
5.584
5.6
5.608
5.62
5.632
5.644
5.656
5.668
5.68
5.696
5.704
5.716
5.732
5.744
5.752
5.764
5.776
5.788
5.8
5.816
5.828
5.84
5.852
5.864
5.876
5.884
5.896
5.912
5.924
5.932
5.944
5.96
5.968
5.98
5.992
6.004
6.016
6.028
6.04
6.052
6.064
6.076
6.088
6.1
6.116
6.124
6.136
6.148
6.164
6.172
6.184
6.196
6.208
6.224
6.232
6.244
6.26
6.268
6.28
6.296
6.304
6.316
6.328
6.344
6.356
6.364
